product_id,name,category,style,color,occasion,material,price,description
P0685,Sneakers,shoes,trendy,black,college,satin,6200,black trendy Sneakers for college. Made from satin. Suitable for trendy looks and college occasions.
P0686,Flats,shoes,traditional,beige,party,polyester,2300,beige traditional Flats for party. Made from polyester. Suitable for traditional looks and party occasions.
P0687,Bodycon Dress,dresses,formal,lavender,travel,satin,5600,lavender formal Bodycon Dress for travel. Made from satin. Suitable for formal looks and travel occasions.
P0688,Straight Jeans,bottoms,minimal,red,travel,denim,6400,red minimal Straight Jeans for travel. Made from denim. Suitable for minimal looks and travel occasions.
P0689,Crop Top,tops,trendy,lavender,date,knit,9600,lavender trendy Crop Top for date. Made from knit. Suitable for trendy looks and date occasions.
P0690,Loafers,shoes,formal,navy,wedding,linen,3300,navy formal Loafers for wedding. Made from linen. Suitable for formal looks and wedding occasions.
P0691,Loafers,shoes,formal,green,party,polyester,9000,green formal Loafers for party. Made from polyester. Suitable for formal looks and party occasions.
P0692,Oversized Shirt,tops,traditional,green,office,knit,5200,green traditional Oversized Shirt for office. Made from knit. Suitable for traditional looks and office occasions.
P0693,Flats,shoes,traditional,lavender,festive,polyester,7500,lavender traditional Flats for festive. Made from polyester. Suitable for traditional looks and festive occasions.
P0694,Sharara Set,ethnic,streetwear,black,office,cotton,5500,black streetwear Sharara Set for office. Made from cotton. Suitable for streetwear looks and office occasions.
P0695,Satin Top,tops,formal,black,wedding,denim,2700,black formal Satin Top for wedding. Made from denim. Suitable for formal looks and wedding occasions.
P0696,Saree,ethnic,casual,black,date,linen,7600,black casual Saree for date. Made from linen. Suitable for casual looks and date occasions.
P0697,Wrap Dress,dresses,streetwear,brown,office,satin,9300,brown streetwear Wrap Dress for office. Made from satin. Suitable for streetwear looks and office occasions.
P0698,Watch,accessories,streetwear,blue,festive,linen,7200,blue streetwear Watch for festive. Made from linen. Suitable for streetwear looks and festive occasions.
P0699,Clutch,accessories,formal,black,festive,silk,6000,black formal Clutch for festive. Made from silk. Suitable for formal looks and festive occasions.
P0700,Clutch,accessories,traditional,black,college,polyester,3900,black traditional Clutch for college. Made from polyester. Suitable for traditional looks and college occasions.
P0701,Oversized Shirt,tops,streetwear,brown,wedding,polyester,9700,brown streetwear Oversized Shirt for wedding. Made from polyester. Suitable for streetwear looks and wedding occasions.
P0702,Clutch,accessories,streetwear,lavender,wedding,knit,9900,lavender streetwear Clutch for wedding. Made from knit. Suitable for streetwear looks and wedding occasions.
P0703,Blouse,tops,trendy,beige,office,linen,2900,beige trendy Blouse for office. Made from linen. Suitable for trendy looks and office occasions.
P0704,Watch,accessories,elegant,red,college,silk,4200,red elegant Watch for college. Made from silk. Suitable for elegant looks and college occasions.
P0705,Loafers,shoes,casual,beige,date,cotton,4900,beige casual Loafers for date. Made from cotton. Suitable for casual looks and date occasions.
P0706,Straight Jeans,bottoms,elegant,beige,travel,satin,1300,beige elegant Straight Jeans for travel. Made from satin. Suitable for elegant looks and travel occasions.
P0707,Watch,accessories,streetwear,pink,everyday,knit,8000,pink streetwear Watch for everyday. Made from knit. Suitable for streetwear looks and everyday occasions.
P0708,Loafers,shoes,elegant,green,wedding,linen,7300,green elegant Loafers for wedding. Made from linen. Suitable for elegant looks and wedding occasions.
P0709,Shirt Dress,dresses,casual,red,festive,cotton,5100,red casual Shirt Dress for festive. Made from cotton. Suitable for casual looks and festive occasions.
P0710,Crop Top,tops,formal,green,travel,denim,4400,green formal Crop Top for travel. Made from denim. Suitable for formal looks and travel occasions.
P0711,Oversized Shirt,tops,traditional,brown,college,cotton,9200,brown traditional Oversized Shirt for college. Made from cotton. Suitable for traditional looks and college occasions.
P0712,Sharara Set,ethnic,casual,lavender,wedding,cotton,9400,lavender casual Sharara Set for wedding. Made from cotton. Suitable for casual looks and wedding occasions.
P0713,Sharara Set,ethnic,streetwear,white,festive,denim,7600,white streetwear Sharara Set for festive. Made from denim. Suitable for streetwear looks and festive occasions.
P0714,Clutch,accessories,elegant,navy,travel,satin,7200,navy elegant Clutch for travel. Made from satin. Suitable for elegant looks and travel occasions.
P0715,Pleated Skirt,bottoms,elegant,pink,wedding,denim,7200,pink elegant Pleated Skirt for wedding. Made from denim. Suitable for elegant looks and wedding occasions.
P0716,Midi Dress,dresses,casual,navy,college,polyester,1500,navy casual Midi Dress for college. Made from polyester. Suitable for casual looks and college occasions.
P0717,Crop Top,tops,streetwear,red,office,linen,7500,red streetwear Crop Top for office. Made from linen. Suitable for streetwear looks and office occasions.
P0718,Statement Earrings,accessories,formal,white,party,cotton,6500,white formal Statement Earrings for party. Made from cotton. Suitable for formal looks and party occasions.
P0719,Clutch,accessories,elegant,white,office,cotton,2900,white elegant Clutch for office. Made from cotton. Suitable for elegant looks and office occasions.
P0720,Lehenga,ethnic,elegant,lavender,wedding,denim,5900,lavender elegant Lehenga for wedding. Made from denim. Suitable for elegant looks and wedding occasions.
P0721,Pleated Skirt,bottoms,formal,red,festive,denim,900,red formal Pleated Skirt for festive. Made from denim. Suitable for formal looks and festive occasions.
P0722,Wide Leg Trousers,bottoms,traditional,black,office,knit,8100,black traditional Wide Leg Trousers for office. Made from knit. Suitable for traditional looks and office occasions.
P0723,Midi Dress,dresses,minimal,navy,office,denim,9400,navy minimal Midi Dress for office. Made from denim. Suitable for minimal looks and office occasions.
P0724,Lehenga,ethnic,elegant,pink,everyday,silk,5700,pink elegant Lehenga for everyday. Made from silk. Suitable for elegant looks and everyday occasions.
P0725,Shoulder Bag,accessories,trendy,beige,wedding,linen,5700,beige trendy Shoulder Bag for wedding. Made from linen. Suitable for trendy looks and wedding occasions.
P0726,Loafers,shoes,formal,beige,date,polyester,8900,beige formal Loafers for date. Made from polyester. Suitable for formal looks and date occasions.
P0727,Anarkali,ethnic,traditional,navy,party,cotton,1200,navy traditional Anarkali for party. Made from cotton. Suitable for traditional looks and party occasions.
P0728,Shirt Dress,dresses,traditional,red,office,denim,3300,red traditional Shirt Dress for office. Made from denim. Suitable for traditional looks and office occasions.
P0729,Clutch,accessories,casual,red,party,linen,3000,red casual Clutch for party. Made from linen. Suitable for casual looks and party occasions.
P0730,Oversized Shirt,tops,streetwear,pink,wedding,cotton,3000,pink streetwear Oversized Shirt for wedding. Made from cotton. Suitable for streetwear looks and wedding occasions.
P0731,Watch,accessories,streetwear,black,everyday,polyester,7700,black streetwear Watch for everyday. Made from polyester. Suitable for streetwear looks and everyday occasions.
P0732,Wrap Dress,dresses,formal,white,date,cotton,3200,white formal Wrap Dress for date. Made from cotton. Suitable for formal looks and date occasions.
P0733,Watch,accessories,trendy,green,travel,linen,9200,green trendy Watch for travel. Made from linen. Suitable for trendy looks and travel occasions.
P0734,Tote Bag,accessories,elegant,pink,office,linen,4700,pink elegant Tote Bag for office. Made from linen. Suitable for elegant looks and office occasions.
P0735,Pleated Skirt,bottoms,minimal,lavender,date,polyester,8100,lavender minimal Pleated Skirt for date. Made from polyester. Suitable for minimal looks and date occasions.
P0736,Oversized Shirt,tops,traditional,green,travel,silk,2800,green traditional Oversized Shirt for travel. Made from silk. Suitable for traditional looks and travel occasions.
P0737,Wrap Dress,dresses,casual,blue,festive,denim,5300,blue casual Wrap Dress for festive. Made from denim. Suitable for casual looks and festive occasions.
P0738,Blouse,tops,trendy,brown,everyday,denim,4600,brown trendy Blouse for everyday. Made from denim. Suitable for trendy looks and everyday occasions.
P0739,Wide Leg Trousers,bottoms,casual,lavender,office,knit,4200,lavender casual Wide Leg Trousers for office. Made from knit. Suitable for casual looks and office occasions.
P0740,Oversized Shirt,tops,casual,pink,office,polyester,1600,pink casual Oversized Shirt for office. Made from polyester. Suitable for casual looks and office occasions.
P0741,Shirt Dress,dresses,formal,black,festive,knit,8200,black formal Shirt Dress for festive. Made from knit. Suitable for formal looks and festive occasions.
P0742,Satin Top,tops,traditional,pink,everyday,polyester,2600,pink traditional Satin Top for everyday. Made from polyester. Suitable for traditional looks and everyday occasions.
P0743,Sharara Set,ethnic,casual,lavender,date,linen,6600,lavender casual Sharara Set for date. Made from linen. Suitable for casual looks and date occasions.
P0744,Sandals,shoes,elegant,red,travel,satin,800,red elegant Sandals for travel. Made from satin. Suitable for elegant looks and travel occasions.
P0745,Tote Bag,accessories,streetwear,lavender,party,knit,7200,lavender streetwear Tote Bag for party. Made from knit. Suitable for streetwear looks and party occasions.
P0746,Knit Top,tops,casual,beige,party,polyester,6800,beige casual Knit Top for party. Made from polyester. Suitable for casual looks and party occasions.
P0747,Anarkali,ethnic,casual,brown,wedding,cotton,4000,brown casual Anarkali for wedding. Made from cotton. Suitable for casual looks and wedding occasions.
P0748,Kurta Set,ethnic,elegant,blue,travel,silk,6700,blue elegant Kurta Set for travel. Made from silk. Suitable for elegant looks and travel occasions.
P0749,Wide Leg Trousers,bottoms,elegant,green,office,polyester,7300,green elegant Wide Leg Trousers for office. Made from polyester. Suitable for elegant looks and office occasions.
P0750,Clutch,accessories,streetwear,pink,party,silk,9000,pink streetwear Clutch for party. Made from silk. Suitable for streetwear looks and party occasions.
P0751,Palazzo Pants,bottoms,traditional,white,date,silk,3500,white traditional Palazzo Pants for date. Made from silk. Suitable for traditional looks and date occasions.
P0752,Flats,shoes,minimal,green,everyday,knit,6800,green minimal Flats for everyday. Made from knit. Suitable for minimal looks and everyday occasions.
P0753,Block Heels,shoes,traditional,beige,everyday,linen,3600,beige traditional Block Heels for everyday. Made from linen. Suitable for traditional looks and everyday occasions.
P0754,Shirt Dress,dresses,formal,pink,wedding,linen,3000,pink formal Shirt Dress for wedding. Made from linen. Suitable for formal looks and wedding occasions.
P0755,Blouse,tops,traditional,white,wedding,silk,4900,white traditional Blouse for wedding. Made from silk. Suitable for traditional looks and wedding occasions.
P0756,Shoulder Bag,accessories,trendy,brown,everyday,linen,8200,brown trendy Shoulder Bag for everyday. Made from linen. Suitable for trendy looks and everyday occasions.
P0757,Knit Top,tops,elegant,blue,college,linen,8000,blue elegant Knit Top for college. Made from linen. Suitable for elegant looks and college occasions.
